membership,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1,50783,0,11595,15,0,0,2060
1,43220,0,4985,20,100,1,2041
1,41275,0,0,0,0,0,2035
1,13738,0,6485,18,900,5,2042
1,32270,0,0,0,0,0,2040
2,22053,0,39810,27,0,0,2042
1,32708,0,11556,13,0,0,2035
1,7108,0,5598,8,2500,5,2026
1,47056,0,0,0,0,0,2031
1,112197,0,32108,16,0,0,2013
2,106757,0,51234,13,0,0,2013
2,105294,0,56281,26,850,5,2021
1,180481,0,18315,25,3100,7,2019
1,169139,0,9500,5,0,0,2019
1,92406,0,9402,26,750,2,1999
1,41150,0,0,0,0,0,2000
1,3831,0,2,4,0,0,2013
1,48014,0,0,0,0,0,2005
1,19078,0,200,1,200,1,1999
1,3965,0,8228,12,0,0,2003
1,37965,0,2250,5,0,0,1998
2,69884,0,48529.60000000001,24,450,2,1990
1,24557,0,18957,20,0,0,1996
1,16733,0,1000,1,0,0,1983
1,41824,0,2100,3,0,0,1982
1,8188,0,500,1,500,1,1985
1,36146,0,4091,10,3091,9,1975
1,37331,0,0,0,0,0,1970
1,15000,0,15000,1,0,0,1976
2,109312.80000000002,0,46165,17,0,0,1978
2,8557,0,48529.60000000001,5,622,3,1955
1,1000,0,1000,1,0,0,1970
1,84179,0,22397,19,0,0,1976
1,66590,0,1300,13,0,0,1975
1,66445,0,22276,13,0,0,1975
1,174286,0,11850,18,2100,5,1950
1,33951,0,12279,14,0,0,1963
1,27204,0,7627,16,0,0,1968
1,16442,0,0,0,0,0,1962
1,39669,0,31989,14,0,0,1955
1,8063,0,18250,5,0,0,1950
1,15243,0,675,3,0,0,1944
1,17603,0,7247,14,0,0,1958
2,66466,0,48529.60000000001,22,0,0,1956
2,52537,0,49146,19,100,2,1944
1,51172,0,500,4,0,0,1939
1,56186,0,27538,20,400,4,1926
1,18074,0,1625,6,0,0,1765
1,31759,0,0,0,0,0,1922
1,34007,0,440,2,0,0,1937
1,28338,0,90,2,0,0,1936
1,28693,0,8229,20,0,0,1937
1,15036,0,7917,8,0,0,1935
1,26797,0,0,0,0,0,1928
1,79192,0,14404,21,150,1,2080
1,83651,0,14809,18,1997,3,1914
1,19128,0,10595,27,0,0,1919
1,11245,0,0,0,0,0,1920
1,18735,0,4100,19,0,0,1913
1,43310,0,11943,14,0,0,1804
1,51142,0,5000,3,0,0,1874
1,127588,0,11297,11,0,0,1906
1,43304,0,3750,4,250,2,1887
1,33064,0,300,3,0,0,1895
1,10424,0,0,0,0,0,1894
1,6517,0,2025,8,0,0,1900
1,47160,0,0,0,0,0,1898
1,15584,0,2875,16,0,0,1894
1,164222,0,7300,5,800,3,1892
1,109312.80000000002,0,500,1,0,0,1888
1,25853,0,23163,18,0,0,1886
1,113183,0,4200,8,600,5,1865
2,153664,0,55567,17,0,0,1881
1,21285,0,2375,12,0,0,1879
1,70353,0,2986,15,150,2,1879
1,39728,0,16359,11,0,0,1860
1,28294,0,0,0,0,0,1865
1,109505,0,15766,23,0,0,1867
2,78317,0,34282,35,2537,11,1859
1,20969,0,40234,13,150,1,1831
1,36398,0,9704,22,0,0,1858
1,166199,0,10550,5,50,1,1851
2,147770,0,48529.60000000001,31,450,4,1831
1,16875,0,500,1,0,0,1838
1,17060,0,0,0,0,0,1836
2,44101,0,57114,19,0,0,1829
1,142729,0,0,0,0,0,1823
1,23578,0,16366,17,500,1,1830
1,19881,0,800,4,800,4,1822
2,62960,0,50255,10,0,0,1824
1,16685,0,400,2,0,0,1817
1,33405,0,1600,3,0,0,1808
1,37211,0,23007,18,0,0,1817
1,2900,0,2900,29,2900,29,1804
1,99226,0,5796,12,0,0,1811
1,31899,0,29816,20,500,1,1804
1,17769,0,5165,10,0,0,1807
1,50212,0,1507,7,500,1,1801
1,32125,0,1010,4,500,2,1795
1,12120,0,1000,1,0,0,1802
1,82352,0,5760,18,0,0,1797
1,6286,0,230,3,0,0,1788
1,17326,0,0,0,0,0,1787
1,32234,0,17001,13,0,0,1780
1,60386,0,24356,14,1565,1,1785
1,56174,0,6589,15,0,0,1768
1,81144,0,34664,17,0,0,1769
1,51737,0,3119,19,0,0,1774
1,95537,0,29226,17,150,1,1774
1,36311,0,100,1,100,1,1766
1,23518,0,11843,13,0,0,1768
1,34042,0,3463,14,250,1,1761
1,19591,0,4437,8,0,0,1772
1,46455,0,6817,11,0,0,1763
1,89413,0,24667,21,0,0,1767
2,169546,0,48529.60000000001,24,600,2,1761
1,17135,0,60,2,0,0,1747
1,72253,0,29227,16,0,0,1752
1,8344,0,1500,2,500,1,1753
1,52718,0,11540,11,0,0,1755
1,23933,0,10144,15,0,0,1804
1,179207,0,7041,6,0,0,3169
1,76177,0,31922,16,0,0,3057
1,11472,0,9068,14,0,0,3290
2,131635,0,48529.60000000001,9,0,0,2756
1,124027,0,8698,12,0,0,2952
1,15138,0,140,3,0,0,2993
1,43229,0,5000,1,0,0,2644
2,109312.80000000002,0,48529.60000000001,28,1700,9,2900
1,27043,0,0,0,0,0,2814
1,55381,0,0,0,0,0,3600
1,53983,0,24862,13,0,0,3512
1,59179,0,18908,15,0,0,3530
1,43510,0,4850,6,350,2,3328
1,32886,0,3606,10,0,0,3281
1,7015,0,1150,3,150,2,3398
1,19627,0,500,1,500,1,3340
1,79903,0,6600,13,3300,9,3162
1,28464,0,5167,16,0,0,3344
1,9768,0,7069,8,100,1,3242
1,18522,0,4100,8,600,5,3256
1,55086,0,525,3,400,2,3293
1,158986,0,3558,14,0,0,3404
1,18939,0,855,3,0,0,3216
1,109312.80000000002,0,3050,3,550,2,3218
2,61474,0,47717,14,0,0,3354
1,53892,0,28641,20,0,0,3131
1,23315,0,705,5,50,1,3309
1,33918,0,145,3,0,0,3012
1,65926,0,11639,17,0,0,3362
1,67753,0,18303,15,0,0,3134
1,49280,0,22370,16,0,0,3312
2,97606,0,42980,24,0,0,3355
1,36861,0,4642,16,1200,3,3350
1,49749,0,13609,18,0,0,3265
1,36300,0,450,2,350,1,3329
1,80500,0,16368,16,0,0,3146
1,8210,0,9122,16,0,0,3312
1,40257,0,12885,31,0,0,3237
1,31930,0,1337,6,267,1,3330
1,9154,0,0,0,0,0,3260
1,54345,0,1850,8,0,0,3348
1,38835,0,2625,11,500,1,3378
1,4858,0,0,0,0,0,3294
1,56745,0,6000,3,0,0,3280
1,87507,0,17714,19,0,0,3274
1,84126,0,5858,11,4358,10,3159
1,27566,0,6362,24,0,0,3279
1,22805,0,26334,27,1800,6,3294
1,38508,0,13523,13,0,0,3279
1,8184,0,0,0,0,0,2832
1,12263,0,325,1,325,1,3224
1,89576,0,20333,15,0,0,3099
1,183303,0,11500,3,500,1,3281
1,109312.80000000002,0,19350,14,0,0,3119
1,132894,0,34540,15,0,0,3106
1,12881,0,500,1,0,0,3244
1,114037,0,14000,7,500,1,3201
1,71682,0,11662,11,0,0,3173
1,94016,0,4773,6,0,0,3161
2,71263,0,48529.60000000001,41,0,0,2987
1,16341,0,0,0,0,0,3190
1,60331,0,17878,27,0,0,3036
2,47966,0,51615,11,650,3,3145
1,148086,0,32551,14,0,0,2913
1,15279,0,17984,19,300,1,3139
1,0,0,5491,18,2116,5,3204
1,52885,0,1600,6,100,1,3020
1,36844,0,21715,16,0,0,3161
1,142527,0,24091,47,4650,24,3206
1,20390,0,2500,1,0,0,2528
2,29182,0,50698,14,0,0,2999
1,65207,0,34832,18,1450,4,3115
1,568,0,710,3,0,0,3053
1,30759,0,510,3,0,0,3195
1,276,0,2396,3,396,1,3042
1,22496,0,9712,14,500,1,3180
1,23846,0,9177,6,0,0,2678
1,26505,0,0,0,0,0,3102
1,72131,0,7681,17,0,0,2390
1,24406,0,5005,14,0,0,3127
1,63193,0,20372,14,100,1,3036
1,23179,0,0,0,0,0,2794
1,14710,0,3500,2,0,0,3149
2,74073,0,45526,41,200,1,2976
2,43348,0,48529.60000000001,25,200,1,2869
2,97424,0,48529.60000000001,17,0,0,2873
1,20603,0,115,5,0,0,3054
1,92097,0,20450,8,1850,3,2825
1,31520,0,130,2,0,0,2858
1,29350,0,27703,15,0,0,3020
2,20537,0,44791,21,2612,4,1569
1,17376,0,4920,11,0,0,2265
1,24563,0,5718,8,4218,5,1776
1,52562,0,23773,15,600,2,3021
1,48224,0,0,0,0,0,2888
1,13271,0,0,0,0,0,1435
1,129919,0,7150,5,650,2,3053
1,17893,0,9623,13,0,0,3074
1,52693,0,947,4,0,0,2374
1,50895,0,29618,15,0,0,2980
1,36459,0,7573,17,5473,15,2885
2,68532,0,48529.60000000001,21,0,0,2822
1,34862,0,2725,5,0,0,3004
1,20391,0,90,3,0,0,2884
1,178010,0,5500,4,500,1,2777
1,20773,0,13619,14,0,0,2765
1,109312.80000000002,0,6980,17,0,0,2894
1,45883,0,5647,11,0,0,1464
1,36978,0,100,1,100,1,3033
1,109312.80000000002,0,4750,9,3250,8,3071
1,45005,0,0,0,0,0,2934
2,45533,0,56208,16,0,0,2963
1,26513,0,7670,14,0,0,2678
1,20417,0,5000,1,0,0,3013
1,7490,0,0,0,0,0,3042
1,14394,0,935,4,150,2,2754
1,103888,0,4379,3,4379,3,2238
1,61191,0,8502,17,0,0,2112
1,7329,0,10639,16,0,0,2993
1,12688,0,0,0,0,0,2993
1,106921,0,26666,13,0,0,2581
1,31668,0,1800,3,300,2,2271
1,34996,0,6313,14,150,1,2909
1,23099,0,300,3,300,3,2292
1,109133,0,21378,16,0,0,2989
1,103586,0,4000,7,3900,6,2726
1,45575,0,23223,17,0,0,2964
1,76430,0,13653,17,0,0,3018
1,18059,0,0,0,0,0,2019
1,188759,0,3082,3,0,0,2817
1,36953,0,25598,16,0,0,2997
2,27155,0,47252,15,300,1,3001
1,89112,0,28670,29,0,0,2680
1,72768,0,290,3,0,0,2762
1,23178,0,0,0,0,0,2351
1,25676,0,0,0,0,0,1597
1,63190,0,18950,13,250,1,3041
1,1666,0,980,3,0,0,2761
1,105544,0,31001,16,500,1,2888
1,109312.80000000002,0,11294,20,150,1,2819
1,40255,0,2975,13,750,2,2880
1,5317,0,0,0,0,0,2992
1,7606,0,29307,17,0,0,2930
1,43255,0,2691,3,750,1,2864
1,22414,0,1094,3,0,0,2957
2,92225,0,48276,19,350,1,2972
1,127199,0,2563,14,0,0,2917
1,12176,0,875,7,0,0,2268
1,142929,0,40826,23,0,0,2803
1,28670,0,11727,11,0,0,2980
1,82122,0,700,3,700,3,3044
1,54637,0,21181,27,4673,21,2927
1,6181,0,2000,9,0,0,2878
1,25485,0,9655,10,2800,8,2798
1,16136,0,0,0,0,0,1177
1,128213,0,7956,13,500,1,2522
1,92492,0,11029,6,0,0,2839
1,85412,0,25102,16,500,1,2816
1,46003,0,1340,7,0,0,2698
1,95982,0,3630,3,0,0,2623
1,20529,0,0,0,0,0,2644
1,28254,0,17117,19,1050,6,2692
1,26101,0,3900,15,3900,15,2222
1,50939,0,16453,16,0,0,2753
1,35039,0,174,1,0,0,2314
2,175501,0,34318,36,7974,19,2691
1,1439,0,80,2,0,0,2684
1,109312.80000000002,0,25688,23,2500,5,2607
1,38429,0,1004,2,1004,2,2521
1,22865,0,1750,7,0,0,2375
1,23033,0,7910,15,0,0,2765
1,103172,0,3125,3,0,0,2416
1,23448,0,36941,18,700,3,2675
1,115161,0,9050,18,3050,15,2417
1,58382,0,11327,32,4800,23,2480
1,156766,0,23375,27,0,0,2840
1,34137,0,335,5,0,0,2593
1,17219,0,6167,10,3757,6,2627
1,43823,0,500,1,0,0,2717
1,63364,0,15415,11,0,0,2560
1,18497,0,14138,12,0,0,2643
1,23173,0,7843,8,0,0,2565
1,51367,0,40004,24,0,0,2434
1,34894,0,13955,17,0,0,2447
1,7422,0,2229,3,0,0,2653
1,16090,0,850,6,850,6,2592
1,2784,0,0,0,0,0,2066
1,54177,0,45403,15,500,1,2123
1,29326,0,23061,7,0,0,2497
1,26164,0,0,0,0,0,2566
1,29518,0,2702,12,0,0,2532
1,29754,0,500,1,0,0,2655
1,8000,0,0,0,0,0,941
1,69788,0,1500,3,1500,3,2705
1,38042,0,7658,17,0,0,2606
1,23894,0,6000,3,0,0,2705
2,110628,0,48529.60000000001,13,0,0,2654
1,10839,0,190,1,190,1,2341
1,47513,0,19904,13,0,0,2516
1,16321,0,0,0,0,0,2710
1,37550,0,0,0,0,0,2579
1,37936,0,6211,12,0,0,2719
1,38061,0,34227,18,3600,8,2649
1,25934,0,370,3,0,0,2565
1,54942,0,4200,10,4200,10,2610
2,139423,0,54152,25,500,3,2677
2,109312.80000000002,0,48529.60000000001,32,600,2,2483
1,98753,0,1475,5,0,0,2619
1,25157,0,830,3,0,0,2732
1,24134,0,1250,3,0,0,2390
1,6628,0,2125,8,0,0,2539
1,14504,0,0,0,0,0,2329
1,36665,0,3250,19,0,0,2951
1,17481,0,1396,3,0,0,586
1,33111,0,0,0,0,0,2461
1,89237,0,37668,18,0,0,2533
2,93028,0,40887,22,0,0,2507
2,89094,0,55865,13,0,0,2404
2,11109,0,53627,13,0,0,2623
1,14957,0,0,0,0,0,2634
1,17823,0,15323,8,0,0,1453
1,8485,0,0,0,0,0,2111
1,56756,0,10851,14,0,0,2068
1,99196,0,28334,16,0,0,2595
1,21736,0,6672,10,0,0,2544
1,11324,0,11082,11,0,0,2661
1,60109,0,2300,6,2300,6,2501
1,129887,0,26810,10,810,3,2566
1,18150,0,240,2,0,0,2538
1,57432,0,13422,19,5100,12,2546
1,32659,0,3614,14,0,0,2553
1,103203,0,3200,4,200,2,1556
1,27122,0,0,0,0,0,2630
1,40252,0,1375,4,0,0,2565
1,194816,0,20822,25,6647,12,2424
1,65460,0,0,0,0,0,2493
1,17863,0,0,0,0,0,2028
2,28443,0,53065,18,150,1,2462
1,15655,0,2807,12,957,4,2476
1,38307,0,1500,3,1500,3,2151
1,15135,0,13357,14,0,0,2579
1,73601,0,12902,36,2000,4,2624
1,31489,0,21950,21,0,0,2216
1,48852,0,1058,3,0,0,2278
1,188883,0,5500,3,0,0,2613
1,37212,0,0,0,0,0,2455
1,43285,0,745,3,0,0,2436
1,10758,0,0,0,0,0,1777
1,40926,0,1725,7,0,0,2453
1,10915,0,5455,15,0,0,2473
1,38580,0,4337,7,0,0,2168
1,26650,0,4652,11,4652,11,1958
1,25268,0,4566,8,800,3,2126
1,9338,0,200,1,200,1,2371
2,67070,0,34600,27,2100,10,2416
1,19382,0,195,2,0,0,2545
1,25205,0,0,0,0,0,2532
1,9634,0,9634,5,0,0,2146
1,18954,0,550,3,550,3,2465
1,41279,0,8682,14,0,0,2241
1,56624,0,12311,14,0,0,2491
1,11021,0,115,2,0,0,2449
1,4096,0,3802,8,0,0,2433
1,5199,0,28100,16,0,0,2592
1,41072,0,3751,15,0,0,2378
1,83623,0,2692,6,900,4,2395
1,15920,0,2500,1,0,0,2466
1,50674,0,22073,12,0,0,1615
1,55461,0,31658,17,500,2,2315
1,93264,0,3250,19,0,0,2369
1,115154,0,13466,17,500,1,2440
1,24920,0,375,3,0,0,2067
1,64924,0,14971,13,0,0,1989
1,25210,0,14500,5,500,1,2138
1,41247,0,0,0,0,0,2407
1,5929,0,168,7,0,0,2371
1,14457,0,1875,8,0,0,2409
1,29067,0,485,3,250,1,2147
1,112164,0,16802,14,0,0,2188
1,44764,0,5539,6,0,0,2081
1,38997,0,5158,18,0,0,2399
1,115215,0,5824,7,0,0,2096
1,96714,0,17026,15,0,0,2185
2,32988,0,49484,14,0,0,2161
1,11552,0,0,0,0,0,481
1,38739,0,3050,3,550,2,1976
1,142989,0,26210,14,500,1,2340
1,1724,0,27305,20,0,0,1784
2,56395,0,48529.60000000001,24,1800,4,2344
1,11845,0,625,2,0,0,2334
1,46378,0,2358,5,2358,5,1766
1,85071,0,6600,4,0,0,2322
1,53543,0,21183,11,563,2,1149
1,33834,0,3920,12,0,0,1850
1,36839,0,4436,6,0,0,2275
1,42042,0,9846,14,0,0,1606
1,72027,0,0,0,0,0,2386
1,2692,0,800,4,50,1,2447
1,17818,0,0,0,0,0,1709
1,70927,0,12011,12,1567,8,2096
1,57622,0,1250,3,0,0,2337
1,323,0,0,0,0,0,1975
1,33530,0,0,0,0,0,1777
1,16452,0,9181,5,0,0,2108
3,109312.80000000002,0,26161,58,12873,53,2272
1,55487,0,23123,19,1150,5,1986
1,14648,0,21157,12,0,0,1843
1,10621,0,90,3,0,0,2223
1,23224,0,1750,7,0,0,2322
1,17684,0,93,1,0,0,2012
1,2477,0,2319,6,500,1,2137
1,44668,0,872,2,0,0,1557
1,22461,0,150,1,150,1,2223
1,103200,0,500,1,500,1,2062
1,74007,0,9259,13,0,0,2181
1,22134,0,0,0,0,0,2161
1,109312.80000000002,0,5125,18,0,0,2150
1,24683,0,600,2,0,0,2117
2,51680,0,54926,65,3088,8,2112
1,8819,0,12472,15,0,0,1920
1,61545,0,18351,18,0,0,1973
1,124837,0,4400,7,1500,5,2053
1,50848,0,0,0,0,0,1773
1,19661,0,0,0,0,0,2175
1,32156,0,23928,29,2150,12,2257
1,123055,0,11564,5,1039,2,2209
1,63331,0,4200,4,700,2,2060
1,9646,0,3445,11,0,0,2140
1,16569,0,3204,8,0,0,2120
1,194111,0,12350,30,2750,15,1777
2,147128,0,48529.60000000001,47,1065,1,2279
1,59177,0,2300,6,700,3,1869
1,26693,0,22057,14,0,0,1863
1,2912,0,510,1,0,0,2132
1,13982,0,500,1,0,0,2117
1,14428,0,3475,21,0,0,1599
1,21740,0,5625,11,0,0,2048
1,8811,0,600,5,0,0,2032
1,48256,0,8942,14,0,0,2121
1,10994,0,10492,15,0,0,2215
1,27320,0,0,0,0,0,1725
1,66614,0,0,0,0,0,1992
2,78105,0,49364,14,0,0,2070
1,120860,0,2000,1,0,0,1761
1,77382,0,4950,13,0,0,2256
1,19290,0,0,0,0,0,2331
1,50987,0,0,0,0,0,2259
1,101290,0,33876,22,500,1,2291
1,17377,0,500,1,0,0,2010
1,11711,0,500,1,500,1,1922
1,28712,0,1500,3,1500,3,2256
1,110839,0,17550,24,7550,23,2272
1,65633,0,3100,10,2000,8,1791
1,69106,0,17832,10,0,0,2007
1,66009,0,0,0,0,0,1603
1,16843,0,780,3,0,0,2112
1,27071,0,2125,10,0,0,2059
1,25807,0,550,3,550,3,1838
1,132871,0,300,3,200,2,1719
1,24065,0,29586,9,0,0,1045
1,92533,0,2220,4,2220,4,1905
1,14513,0,50,2,0,0,1710
2,162365,0,48529.60000000001,15,0,0,1948
1,4834,0,13441,17,0,0,1851
1,21311,0,2000,9,0,0,1990
1,49804,0,0,0,0,0,2157
1,135567,0,3650,5,1050,3,1967
1,135374,0,23835,22,917,2,2294
1,140914,0,0,0,0,0,1791
1,6789,0,0,0,0,0,2237
1,61893,0,0,0,0,0,2320
1,83082,0,16207,13,250,1,2003
1,16962,0,0,0,0,0,2206
1,85955,0,34197,22,600,2,2046
1,22215,0,2375,12,0,0,1857
1,105898,0,4444,5,1944,4,2332
1,66807,0,23456,14,0,0,1575
1,131366,0,1500,2,500,1,1999
1,31929,0,3500,3,1000,2,2019
1,20540,0,5731,15,500,1,1970
2,48131,0,48529.60000000001,18,0,0,2161
1,16346,0,5930,15,0,0,2108
1,15540,0,209,3,104,1,1761
1,17828,0,35099,14,0,0,2115
2,109312.80000000002,0,48529.60000000001,27,150,3,2047
1,66300,0,4750,6,1150,3,1884
1,28446,0,0,0,0,0,1920
1,80906,0,23548,15,0,0,2140
1,12153,0,1050,9,1050,9,2041
1,37569,0,3850,4,250,1,1597
1,98151,0,38812,11,500,1,1976
1,109312.80000000002,0,7750,32,750,3,2102
1,19881,0,2472,15,0,0,2186
1,13490,0,0,0,0,0,2032
1,46672,0,22404,22,0,0,2021
1,119735,0,22432,17,1000,2,1996
1,18317,0,2375,12,0,0,2032
1,26334,0,0,0,0,0,2258
2,143441,0,48529.60000000001,27,0,0,2238
1,10697,0,1000,8,0,0,2111
1,14072,0,20700,16,0,0,1949
1,35661,0,600,3,500,2,1759
1,54697,0,1625,6,0,0,1809
1,18359,0,0,0,0,0,1748
1,47764,0,23122,11,400,1,1872
1,51169,0,13080,13,0,0,1809
1,32099,0,10534,6,0,0,1929
2,84148,0,48529.60000000001,7,0,0,1054
1,45137,0,2000,1,0,0,1319
1,18179,0,5488,3,0,0,1877
1,39566,0,23755,18,0,0,1763
1,46809,0,125,1,0,0,1878
1,41628,0,16771,12,0,0,1818
1,20891,0,150,3,0,0,1920
1,36513,0,825,3,725,2,1611
2,116923,0,48529.60000000001,50,0,0,1738
1,7879,0,1815,5,0,0,1849
1,40091,0,0,0,0,0,1803
1,45842,0,8253,15,128,1,1805
1,500,0,0,0,0,0,396
1,43595,0,4375,14,0,0,1867
1,29291,0,31357,32,1950,6,1391
1,63392,0,20553,17,0,0,1087
1,19578,0,5208,11,0,0,1632
1,10926,0,0,0,0,0,1851
1,19839,0,36375,15,0,0,1535
1,64594,0,9295,14,0,0,1869
1,24580,0,255,3,0,0,1926
1,20318,0,6990,13,0,0,1956
1,24579,0,2100,10,0,0,1967
1,71713,0,2135,4,0,0,1845
1,73501,0,21014,26,3694,8,1720
1,61479,0,6050,4,50,1,1755
1,21915,0,1875,8,0,0,1518
1,16465,0,16165,5,0,0,1631
2,61841,0,48700,49,0,0,1659
1,23197,0,10587,13,150,1,1747
1,26069,0,0,0,0,0,1278
1,5690,0,11612,15,0,0,1549
1,1000,0,0,0,0,0,1597
1,14052,0,0,0,0,0,1808
1,2143,0,0,0,0,0,1672
1,18239,0,0,0,0,0,1683
1,4892,0,0,0,0,0,1282
1,34412,0,14734,13,0,0,1524
1,34535,0,2719,12,0,0,1358
1,23720,0,4000,3,500,1,1678
1,11816,0,0,0,0,0,1596
1,11218,0,3850,14,0,0,1604
1,12568,0,350,3,0,0,1664
1,13188,0,1500,3,1500,3,1955
1,39983,0,39983,11,0,0,1569
1,28526,0,4167,15,0,0,1360
1,68359,0,15803,17,0,0,1293
1,22048,0,100,1,0,0,1702
1,1866,0,1128,8,0,0,1782
1,40408,0,9612,12,0,0,913
1,20642,0,4977,13,0,0,1614
1,66574,0,2500,6,400,4,1791
1,18656,0,4752,11,0,0,968
1,57374,0,2100,5,2100,5,1440
1,25898,0,7834,3,0,0,1588
1,42481,0,24617,16,0,0,678
1,62492,0,3725,11,2600,9,1536
1,4431,0,0,0,0,0,1582
1,25090,0,25860,9,0,0,1786
2,95728,0,56111,14,0,0,1372
1,11631,0,3289,22,0,0,1157
1,54039,0,5250,22,1250,10,1709
1,5625,0,2350,12,0,0,1270
1,22966,0,3950,8,450,6,1443
1,5544,0,350,3,0,0,1713
1,37171,0,3450,5,950,4,1341
1,40425,0,3300,8,1700,5,1753
1,9805,0,4403,11,0,0,1559
1,29417,0,16011,3,0,0,1582
1,37093,0,4250,13,0,0,1810
1,21461,0,4010,26,0,0,1509
1,21950,0,5739,16,0,0,1668
1,14233,0,160,3,0,0,1687
2,105737,0,48529.60000000001,13,0,0,1705
1,22551,0,0,0,0,0,1794
1,35474,0,15086,6,0,0,1479
1,21854,0,500,1,500,1,1100
1,50386,0,2750,8,0,0,1721
1,28502,0,2375,12,0,0,1732
2,109312.80000000002,0,37766,28,1550,11,890
1,20516,0,3500,20,0,0,1429
1,97391,0,26299,8,0,0,1607
1,29253,0,7625,5,0,0,1630
1,139982,0,14500,6,0,0,1430
1,68192,0,1300,9,1300,9,1640
1,21615,0,5043,13,1000,2,1069
2,36829,0,42497,19,1001,1,1015
2,152178,0,39760,15,248,1,1073
1,17397,0,1750,7,0,0,1215
1,45006,0,1400,6,300,4,925
1,4289,0,2350,4,750,2,1083
2,133351,0,48529.60000000001,43,7000,22,1529
1,42093,0,1831,4,0,0,1526
1,74331,0,15779,14,0,0,1514
1,120462,0,10500,9,750,2,1503
1,14243,0,6654,17,0,0,1487
1,6803,0,1644,11,0,0,1296
1,8885,0,1500,5,0,0,1386
1,38761,0,9015,12,0,0,1533
1,5500,0,0,0,0,0,989
2,76660,0,38807,24,3341,1,1193
1,30463,0,4619,9,0,0,1275
1,6914,0,0,0,0,0,812
1,67495,0,8620,8,0,0,1302
1,15339,0,1375,4,0,0,628
1,5745,0,400,4,400,4,1067
2,81155,0,49904,41,0,0,1276
1,45432,0,12833,15,0,0,1322
1,39386,0,18722,7,0,0,1359
2,69647,0,45175,20,2250,3,854
1,25849,0,0,0,0,0,996
1,3625,0,0,0,0,0,1369
1,4057,0,23050,11,2550,7,1135
1,30273,0,1720,8,0,0,1117
1,24750,0,0,0,0,0,968
1,12471,0,0,0,0,0,666
1,2000,0,0,0,0,0,1479
1,2827,0,0,0,0,0,1375
1,63121,0,16634,16,150,1,1349
1,19694,0,2125,10,0,0,1436
1,11571,0,0,0,0,0,1116
1,26933,0,750,6,0,0,1299
1,1456,0,500,1,0,0,1130
1,16188,0,3726,7,300,4,900
1,12088,0,27292,17,100,1,1298
1,119214,0,19633,23,15533,17,1041
1,66956,0,4520,5,1508,1,1342
1,4360,0,2000,9,0,0,1355
1,7056,0,0,0,0,0,1057
1,32934,0,500,1,0,0,858
1,6551,0,300,3,300,3,1117
1,24915,0,265,3,0,0,1184
1,10100,0,4400,12,2900,9,1032
1,20691,0,16448,6,0,0,1227
1,11676,0,1000,1,0,0,1158
1,31504,0,7358,2,0,0,1022
1,12093,0,1605,4,0,0,1411
1,44353,0,2500,1,0,0,138
1,35557,0,350,3,0,0,1135
1,38465,0,10550,3,550,2,1580
1,3258,0,0,0,0,0,106
1,31224,0,1150,7,650,6,1508
1,93191,0,10463,17,3100,7,1539
1,20010,0,0,0,0,0,1302
1,37866,0,9200,18,0,0,1230
1,65664,0,11899,5,0,0,1121
1,59967,0,10000,4,0,0,959
2,12134,0,48529.60000000001,25,3064,9,974
1,19892,0,3505,13,0,0,1240
1,38292,0,12487,13,250,2,531
1,68224,0,28916,16,0,0,1258
1,103645,0,3450,3,950,2,1374
2,189077,0,54353,27,100,1,542
1,3246,0,0,0,0,0,1401
1,33323,0,0,0,0,0,1405
1,114719,0,0,0,0,0,1136
1,60319,0,22051,19,50,1,817
1,25705,0,0,0,0,0,1180
1,52475,0,14447,13,0,0,962
2,151265,0,48529.60000000001,13,0,0,1213
1,960,0,6000,1,0,0,1262
1,17036,0,0,0,0,0,1210
1,34458,0,1883,8,0,0,843
2,177785,0,48529.60000000001,15,0,0,1251
1,13125,0,550,4,550,4,268
1,14494,0,500,1,0,0,575
1,13460,0,0,0,0,0,271
1,9216,0,340,3,0,0,1466
1,22840,0,0,0,0,0,773
1,22289,0,18105,34,189,1,1501
1,9389,0,4195,5,695,2,1509
1,26375,0,7875,38,0,0,1431
1,3625,0,2000,9,0,0,1431
1,16200,0,5375,28,0,0,1407
1,40465,0,6540,28,0,0,1408
1,1000,0,375,3,0,0,1382
1,4750,0,1875,8,0,0,1416
1,74280,0,23735,18,0,0,1425
1,1250,0,625,5,0,0,1071
2,60014,0,45105,32,500,2,669
1,12250,0,4875,32,0,0,1346
1,8250,0,3000,17,0,0,915
1,15732,0,6875,33,0,0,666
1,9300,0,3250,18,0,0,1396
1,9500,0,3125,18,0,0,1415
1,3750,0,1500,5,0,0,1397
1,12350,0,4125,26,0,0,1314
1,13623,0,2625,14,0,0,1330
1,10824,0,3375,19,0,0,867
1,1250,0,1250,3,0,0,679
1,17215,0,1750,7,0,0,1423
1,16825,0,4250,27,0,0,1431
1,2125,0,875,7,0,0,1396
1,9175,0,4000,25,0,0,1428
1,23717,0,3375,19,0,0,1404
1,18750,0,7000,44,0,0,1036
1,6125,0,2750,8,0,0,144
1,4399,0,750,6,0,0,1369
1,10200,0,3625,15,0,0,1408
1,49151,0,12931,38,0,0,1423
1,9375,0,3250,19,0,0,1410
1,8992,0,1250,3,0,0,1417
1,13936,0,1625,6,0,0,1418
