,Total Revenue,clust,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges
355,1462.8300000000002,2,0,12,21.89,26,99.45,1200.15,0.0,0,262.68
356,2513.9900000000002,2,0,26,9.09,12,89.15,2277.65,0.0,0,236.34
357,24.8,2,1,1,0.0,19,24.8,24.8,0.0,0,0.0
358,1716.55,2,0,20,27.11,27,61.6,1174.35,0.0,0,542.2
359,3833.65,0,0,32,25.45,18,96.15,3019.25,0.0,0,814.4
360,82.00999999999999,2,1,1,12.46,22,69.55,69.55,0.0,0,12.46
361,572.3,2,0,5,27.35,27,84.85,415.55,0.0,20,136.75
362,113.53,2,0,1,39.88,19,73.65,73.65,0.0,0,39.88
363,647.16,2,1,6,28.71,17,84.35,474.9,0.0,0,172.26
364,53.74,2,1,1,7.74,19,46.0,46.0,0.0,0,7.74
365,1414.55,2,0,15,17.23,12,79.4,1156.1,0.0,0,258.45
366,1902.1999999999998,2,1,16,45.9,5,71.8,1167.8,0.0,0,734.4
367,4996.18,0,1,44,24.62,14,88.4,3912.9,0.0,0,1083.28
368,289.53999999999996,2,3,3,7.38,11,83.9,267.4,0.0,0,22.14
369,153.3,2,0,1,43.45,30,69.85,69.85,0.0,40,43.45
370,2644.51,2,1,26,18.26,3,84.95,2169.75,0.0,0,474.76000000000005
371,2925.02,2,0,22,46.11,27,90.5,1910.6,0.0,0,1014.42
372,2189.35,2,0,40,0.0,6,55.8,2109.35,0.0,80,0.0
373,39.92,2,0,1,19.87,0,20.05,20.05,0.0,0,19.87
374,1034.05,2,0,10,16.85,30,84.6,865.55,0.0,0,168.5
375,43.71,2,1,1,22.86,0,20.85,20.85,0.0,0,22.86
376,7188.02,0,1,58,16.94,19,105.5,6205.5,0.0,0,982.5200000000001
377,680.0600000000001,2,0,6,29.41,30,85.15,503.6,0.0,0,176.46
378,10718.96,0,1,71,44.66,8,105.1,7548.1,0.0,0,3170.8599999999997
379,2046.4,2,1,20,4.77,17,90.8,1951.0,0.0,0,95.39999999999999
380,3142.88,2,5,27,10.19,27,104.3,2867.75,0.0,0,275.13
381,1498.93,2,2,13,37.86,19,70.15,916.75,0.0,90,492.18
382,6716.54,0,5,68,1.98,19,96.55,6581.9,0.0,0,134.64
383,100.78,2,0,1,31.13,5,69.65,69.65,0.0,0,31.13
384,119.53,2,0,1,30.23,30,89.3,89.3,0.0,0,30.23
385,1863.4,2,0,15,19.11,8,96.3,1426.75,0.0,150,286.65
386,886.12,2,0,9,12.18,6,85.05,746.5,0.0,30,109.62
387,109.4,2,0,1,39.1,27,70.3,70.3,0.0,0,39.1
388,3264.45,2,0,70,0.0,20,45.25,3264.45,0.0,0,0.0
389,1503.4,2,0,20,5.71,22,71.3,1389.2,0.0,0,114.2
390,1889.29,2,1,21,19.74,18,69.1,1474.75,0.0,0,414.53999999999996
391,114.82,2,0,1,28.82,22,86.0,86.0,0.0,0,28.82
392,2966.65,2,1,46,0.0,15,59.9,2816.65,0.0,150,0.0
393,1330.8899999999999,2,0,14,16.36,6,78.95,1101.85,0.0,0,229.04
394,4760.36,0,0,47,16.83,12,85.2,3969.35,0.0,0,791.0099999999999
395,1599.51,2,1,13,27.82,4,98.0,1237.85,0.0,0,361.66
396,400.74,2,0,3,35.43,18,105.0,294.45,0.0,0,106.28999999999999
397,2622.83,2,1,26,9.28,26,93.85,2381.55,0.0,0,241.27999999999997
398,981.8,2,1,8,46.05,22,84.0,613.4,0.0,0,368.4
399,1512.2900000000002,2,1,18,4.98,18,78.55,1422.65,0.0,0,89.64000000000001
400,102.5,2,0,4,0.0,19,25.2,102.5,0.0,0,0.0
401,1014.95,2,0,15,17.19,19,55.0,757.1,0.0,0,257.85
402,376.48,2,1,3,32.31,27,94.6,279.55,0.0,0,96.93
403,7571.58,0,1,53,39.36,23,103.85,5485.5,0.0,0,2086.08
404,10507.21,0,1,68,47.17,29,105.3,7299.65,0.0,0,3207.56
405,3482.7,2,0,25,47.66,23,88.95,2291.2,0.0,0,1191.5
406,10717.17,0,1,66,48.87,13,110.85,7491.75,0.0,0,3225.4199999999996
407,1062.0,2,1,27,0.0,25,36.5,1032.0,0.0,30,0.0
408,2834.9,2,1,29,6.25,21,94.45,2653.65,0.0,0,181.25
409,103.61999999999999,2,1,1,13.02,30,90.6,90.6,0.0,0,13.02
410,204.73,2,3,2,4.19,11,86.85,156.35,0.0,40,8.38
411,3600.42,2,1,29,22.33,6,99.05,2952.85,0.0,0,647.5699999999999
412,2400.53,2,0,19,32.77,4,95.9,1777.9,0.0,0,622.6300000000001
413,5172.89,0,0,47,14.22,11,95.05,4504.55,0.0,0,668.34
414,7523.55,0,0,52,37.6,23,104.2,5568.35,0.0,0,1955.2
415,1037.47,2,0,11,3.62,22,95.15,997.65,0.0,0,39.82
416,5538.91,0,0,43,39.12,6,89.55,3856.75,0.0,0,1682.1599999999999
417,5661.280000000001,0,0,46,36.78,29,85.0,3969.4,0.0,0,1691.88
418,844.7,2,0,6,47.35,29,98.25,560.6,0.0,0,284.1
419,25.7,2,0,1,0.0,9,25.7,25.7,0.0,0,0.0
420,117.56,2,6,1,41.16,6,76.4,76.4,0.0,0,41.16
421,880.2,2,5,22,0.0,18,40.05,880.2,0.0,0,0.0
422,93.55,2,0,1,20.55,5,73.0,73.0,0.0,0,20.55
423,3987.79,2,0,33,38.53,2,83.85,2716.3,0.0,0,1271.49
424,167.39,2,0,2,12.52,25,70.65,142.35,0.0,0,25.04
425,3795.58,2,0,26,47.63,26,95.0,2497.2,0.0,60,1238.38
426,8614.8,2,0,60,34.39,17,106.0,6441.4,0.0,110,2063.4
427,3469.49,2,5,38,15.78,30,74.95,2869.85,0.0,0,599.64
428,57.63,2,3,1,8.38,19,49.25,49.25,0.0,0,8.38
429,943.47,2,2,7,34.66,3,101.95,700.85,0.0,0,242.61999999999998
430,223.67999999999998,2,0,2,20.99,22,94.0,181.7,0.0,0,41.98
431,4718.72,0,1,51,17.87,9,77.5,3807.35,0.0,0,911.37
432,85.48,2,0,1,11.08,12,74.4,74.4,0.0,0,11.08
433,5292.64,0,1,47,8.97,19,100.05,4871.05,0.0,0,421.59000000000003
434,4200.3,0,1,40,2.85,3,101.85,4086.3,0.0,0,114.0
435,25.05,2,1,1,0.0,18,25.05,25.05,0.0,0,0.0
436,247.22,2,0,2,45.41,18,74.85,156.4,0.0,0,90.82
437,5004.69,0,0,42,16.22,12,104.75,4323.45,0.0,0,681.24
438,248.66000000000003,2,0,2,39.63,23,79.75,159.4,0.0,10,79.26
439,2027.94,2,1,14,47.01,19,100.2,1369.8,0.0,0,658.14
440,8085.45,0,0,66,9.9,25,110.9,7432.05,0.0,0,653.4
441,90.29,2,0,1,3.84,13,76.45,76.45,0.0,10,3.84
442,1502.62,2,0,12,34.01,18,91.3,1094.5,0.0,0,408.12
443,861.15,2,0,6,47.9,6,95.75,573.75,0.0,0,287.4
444,3280.62,2,0,27,42.91,5,81.45,2122.05,0.0,0,1158.57
445,368.06000000000006,2,0,3,26.32,8,91.05,289.1,0.0,0,78.96000000000001
446,208.31,2,1,2,17.73,18,79.2,172.85,0.0,0,35.46
447,1587.23,2,0,14,35.07,10,74.3,1096.25,0.0,0,490.98
448,8145.85,0,1,57,42.1,3,100.6,5746.15,0.0,0,2399.7000000000003
449,6344.68,0,0,64,29.12,24,70.2,4481.0,0.0,0,1863.68
450,174.57,2,0,2,9.86,21,70.75,154.85,0.0,0,19.72
451,5028.25,0,0,40,44.86,4,79.2,3233.85,0.0,0,1794.4
452,127.5,2,0,1,42.5,8,85.0,85.0,0.0,0,42.5
453,5300.09,0,3,37,49.37,4,92.5,3473.4,0.0,0,1826.6899999999998
454,421.14,2,1,4,28.11,27,74.95,308.7,0.0,0,112.44
455,6108.9,0,0,55,8.93,21,98.8,5617.75,0.0,0,491.15
456,2549.61,2,1,32,2.08,25,80.3,2483.05,0.0,0,66.56
457,8373.29,0,0,66,45.59,24,80.45,5224.35,0.0,140,3008.94
458,761.79,2,1,6,40.44,25,84.2,519.15,0.0,0,242.64
459,423.89,2,0,4,12.86,4,88.85,372.45,0.0,0,51.44
460,77.75,2,0,3,0.0,30,25.3,77.75,0.0,0,0.0
461,1132.34,2,0,8,43.98,27,101.35,780.5,0.0,0,351.84
462,458.54999999999995,2,1,3,41.3,2,105.9,334.65,0.0,0,123.89999999999999
463,5163.79,0,1,43,17.43,26,103.0,4414.3,0.0,0,749.49
464,1185.05,2,0,13,4.45,25,82.0,1127.2,0.0,0,57.85
465,3991.59,0,1,27,45.82,13,101.25,2754.45,0.0,0,1237.14
466,2657.65,2,0,25,18.46,3,89.5,2196.15,0.0,0,461.5
467,1804.58,2,0,22,5.09,23,74.4,1692.6,0.0,0,111.97999999999999
468,2291.11,2,1,18,25.27,15,99.75,1836.25,0.0,0,454.86
469,7508.66,0,0,56,19.46,28,111.95,6418.9,0.0,0,1089.76
470,679.85,2,0,16,0.0,24,39.0,679.85,0.0,0,0.0
471,6323.35,2,1,50,37.12,4,88.05,4367.35,0.0,100,1855.9999999999998
472,327.71000000000004,2,0,3,23.82,30,75.05,256.25,0.0,0,71.46000000000001
473,115.72,2,1,1,31.27,11,74.45,74.45,0.0,10,31.27
474,84.1,2,0,1,8.35,23,75.75,75.75,0.0,0,8.35
475,369.04,2,0,4,10.61,8,74.4,306.6,0.0,20,42.44
476,10105.369999999999,0,3,71,47.02,12,96.35,6766.95,0.0,0,3338.42
477,257.85,2,10,2,33.1,11,95.5,181.65,0.0,10,66.2
478,57.14,2,0,1,11.89,12,45.25,45.25,0.0,0,11.89
479,4379.6900000000005,0,0,43,12.58,26,90.25,3838.75,0.0,0,540.94
480,2517.65,2,9,25,30.6,2,69.5,1752.65,0.0,0,765.0
481,7390.35,0,9,60,48.9,16,74.85,4456.35,0.0,0,2934.0
482,8514.49,0,3,66,21.79,9,108.45,7076.35,0.0,0,1438.1399999999999
483,8144.12,0,9,64,16.33,10,111.6,7099.0,0.0,0,1045.12
484,8778.78,0,0,56,47.13,29,110.5,6139.5,0.0,0,2639.28
485,3269.6000000000004,2,0,30,38.61,5,74.75,2111.3,0.0,0,1158.3
486,102.35,2,0,1,27.65,2,74.7,74.7,0.0,0,27.65
487,3027.25,2,0,66,0.0,9,45.55,3027.25,0.0,0,0.0
488,3985.35,2,0,71,0.0,20,56.45,3985.35,0.0,0,0.0
489,7900.209999999999,0,1,72,20.48,6,88.05,6425.65,0.0,0,1474.56
490,3937.3199999999997,0,7,71,30.72,0,23.95,1756.2,0.0,0,2181.12
491,2955.42,2,1,23,42.59,2,86.8,1975.85,0.0,0,979.57
492,8616.95,0,2,65,38.32,25,94.4,6126.15,0.0,0,2490.8
493,867.93,2,0,13,10.51,20,54.8,731.3,0.0,0,136.63
494,419.0,2,0,4,36.4,29,75.35,273.4,0.0,0,145.6
495,1228.65,2,5,29,0.0,23,45.0,1228.65,0.0,0,0.0
496,7014.97,0,1,57,36.66,9,89.85,4925.35,0.0,0,2089.62
497,2178.3,2,0,19,7.95,12,105.0,2007.25,0.0,20,151.05
498,2723.25,2,3,20,27.56,3,107.05,2172.05,0.0,0,551.1999999999999
499,2241.75,2,5,21,42.95,30,64.95,1339.8,0.0,0,901.95
500,616.16,2,0,6,8.06,19,89.35,567.8,0.0,0,48.36
501,3511.7,2,4,35,2.12,3,100.8,3437.5,0.0,0,74.2
502,4817.25,2,9,38,28.3,27,101.15,3741.85,0.0,0,1075.4
503,389.40000000000003,2,0,5,9.56,13,69.35,341.6,0.0,0,47.800000000000004
504,1200.6999999999998,2,9,11,29.15,2,82.9,880.05,0.0,0,320.65
505,1013.65,2,3,28,0.0,58,35.9,973.65,0.0,40,0.0
506,1488.07,2,0,17,1.06,25,82.65,1470.05,0.0,0,18.02
507,2477.54,2,0,32,19.92,14,54.65,1830.1,0.0,10,637.44
508,79.86999999999999,2,0,1,7.77,22,72.1,72.1,0.0,0,7.77
509,6671.54,0,9,64,3.76,11,97.0,6430.9,0.0,0,240.64
510,688.87,2,0,7,16.36,28,89.15,574.35,0.0,0,114.52
511,1044.52,2,0,16,9.72,29,54.1,889.0,0.0,0,155.52
512,4732.35,2,1,72,0.0,24,64.8,4732.35,0.0,0,0.0
513,3215.94,2,5,27,33.57,21,84.8,2309.55,0.0,0,906.39
514,137.12,2,0,2,23.91,22,44.3,89.3,0.0,0,47.82
515,5820.68,2,10,42,42.29,10,95.05,3944.5,0.0,100,1776.18
516,4524.65,2,7,33,25.15,20,109.9,3694.7,0.0,0,829.9499999999999
517,1803.7,2,0,33,0.0,11,54.6,1803.7,0.0,0,0.0
518,3880.97,2,9,32,31.86,23,93.95,2861.45,0.0,0,1019.52
519,4149.85,0,10,48,12.6,21,70.65,3545.05,0.0,0,604.8
520,4462.700000000001,0,5,55,29.53,29,51.65,2838.55,0.0,0,1624.15
521,6892.2,0,4,52,29.15,9,105.1,5376.4,0.0,0,1515.8
522,6287.5599999999995,0,0,49,24.84,14,101.55,5070.4,0.0,0,1217.16
523,2644.96,2,0,22,49.98,28,69.75,1545.4,0.0,0,1099.56
524,10063.539999999999,0,5,72,21.37,13,116.05,8404.9,0.0,120,1538.64
525,7830.61,0,2,64,20.19,8,102.1,6538.45,0.0,0,1292.16
526,741.15,2,0,17,24.15,0,20.65,330.6,0.0,0,410.54999999999995
527,3243.85,2,6,35,14.19,17,76.05,2747.2,0.0,0,496.65
528,2135.2,2,0,20,23.18,21,81.45,1671.6,0.0,0,463.6
529,5991.24,0,9,61,34.24,20,64.05,3902.6,0.0,0,2088.6400000000003
530,8799.29,0,4,71,43.99,17,80.7,5676.0,0.0,0,3123.29
531,2469.1,2,1,20,32.54,5,94.3,1818.3,0.0,0,650.8
532,329.70000000000005,2,1,5,5.42,23,70.05,302.6,0.0,0,27.1
533,2533.85,2,1,29,37.65,9,51.6,1442.0,0.0,0,1091.85
534,10725.31,0,1,72,30.78,17,115.75,8399.15,0.0,110,2216.16
535,6676.78,0,0,56,17.33,16,99.9,5706.3,0.0,0,970.4799999999999
536,9613.28,0,0,68,32.11,12,107.15,7379.8,0.0,50,2183.48
537,5990.0,0,9,50,14.49,17,101.9,5265.5,0.0,0,724.5
538,3448.66,2,0,47,14.78,10,59.6,2754.0,0.0,0,694.66
539,4483.16,0,6,28,45.67,8,110.85,3204.4,0.0,0,1278.76
540,4080.8,0,3,35,20.44,18,94.55,3365.4,0.0,0,715.4000000000001
541,7049.35,0,0,44,49.75,2,109.8,4860.35,0.0,0,2189.0
542,7804.33,0,0,66,11.63,5,102.85,6976.75,0.0,60,767.58
543,362.6,2,1,10,0.0,53,34.55,362.6,0.0,0,0.0
544,8503.11,0,7,66,25.51,15,104.6,6819.45,0.0,0,1683.66
545,11169.77,0,0,72,44.81,14,111.65,7943.45,0.0,0,3226.32
546,6625.48,0,0,49,47.72,21,89.85,4287.2,0.0,0,2338.2799999999997
547,2634.12,2,0,24,31.73,13,70.0,1732.6,0.0,140,761.52
548,10121.099999999999,0,0,65,44.23,27,110.35,7246.15,0.0,0,2874.95
549,5330.0,0,0,40,28.54,24,103.75,4188.4,0.0,0,1141.6
550,1173.58,2,0,22,34.39,0,20.05,417.0,0.0,0,756.58
551,6085.68,2,1,47,42.29,22,84.95,4018.05,0.0,80,1987.6299999999999
552,3892.5299999999997,2,0,27,34.39,19,104.65,2964.0,0.0,0,928.53
553,7922.38,0,7,68,34.31,15,80.35,5589.3,0.0,0,2333.08
554,219.49,2,1,9,1.66,0,21.25,204.55,0.0,0,14.94
555,3911.52,2,0,42,13.51,19,79.35,3344.1,0.0,0,567.42
556,10190.07,0,0,72,48.51,17,89.85,6697.35,0.0,0,3492.72
557,9023.45,0,8,72,15.85,2,110.8,7882.25,0.0,0,1141.2
558,9735.76,0,3,72,21.38,2,114.95,8196.4,0.0,0,1539.36
559,331.73,2,0,3,41.44,13,75.05,202.9,5.49,10,124.32
560,6566.629999999999,0,4,70,16.87,3,75.65,5411.4,25.67,0,1180.9
561,244.85,2,0,5,30.14,0,20.05,94.15,0.0,0,150.7
562,6955.35,0,4,60,19.68,53,93.25,5774.55,0.0,0,1180.8
563,1271.59,1,0,26,29.88,0,19.3,504.2,9.49,0,776.88
564,774.51,1,0,7,26.29,20,84.35,609.65,29.17,10,184.03
565,3823.12,2,0,27,35.76,4,110.5,2857.6,0.0,0,965.52
566,2635.84,1,0,32,1.12,5,81.1,2619.25,19.25,0,35.84
567,1267.6599999999999,1,0,15,1.67,21,89.0,1288.3,45.69,0,25.049999999999997
568,2128.81,2,0,23,17.62,25,75.4,1643.55,0.0,80,405.26000000000005
569,2306.48,1,0,22,23.43,22,81.7,1820.9,29.88,0,515.46
570,325.48,1,10,4,14.34,14,83.25,308.05,39.93,0,57.36
571,3052.9300000000003,1,9,32,5.73,30,91.35,2896.55,26.98,0,183.36
572,208.61999999999998,2,10,7,0.0,13,29.8,220.45,11.83,0,0.0
573,714.5699999999999,1,9,8,22.4,23,60.9,551.95,16.58,0,179.2
574,6125.84,0,0,56,37.3,8,73.25,4054.2,17.16,0,2088.7999999999997
575,6592.17,0,1,53,30.09,12,95.85,5016.25,18.85,0,1594.77
576,1501.6499999999999,3,2,23,45.83,0,20.75,485.2,37.64,0,1054.09
577,422.40000000000003,1,0,5,14.22,4,84.7,392.5,41.2,0,71.10000000000001
578,5687.51,0,5,45,40.85,24,86.1,3861.45,12.19,0,1838.25
579,8145.55,0,2,60,24.62,30,110.0,6668.35,0.0,0,1477.2
580,9143.41,0,5,72,15.23,2,112.4,8046.85,0.0,0,1096.56
581,1502.1000000000001,2,0,20,22.31,21,54.0,1055.9,0.0,0,446.2
582,4952.02,2,0,59,6.13,2,79.2,4590.35,0.0,0,361.67
583,4758.099999999999,0,6,46,4.2,22,98.85,4564.9,0.0,0,193.20000000000002
584,9088.14,0,0,71,37.39,22,89.85,6293.45,0.0,140,2654.69
585,5937.36,0,0,47,44.08,20,86.05,3865.6,0.0,0,2071.7599999999998
586,8664.43,0,1,72,4.59,27,114.65,8333.95,0.0,0,330.48
587,869.29,2,8,14,45.76,0,19.65,228.65,0.0,0,640.64
588,1090.34,2,8,11,28.64,22,75.2,775.3,0.0,0,315.04
589,6643.97,0,5,62,11.41,25,97.95,5936.55,0.0,0,707.42
590,3289.29,2,1,23,41.88,12,95.1,2326.05,0.0,0,963.24
591,8495.83,0,1,71,37.53,24,82.7,5831.2,0.0,0,2664.63
592,3011.65,2,0,70,0.0,13,44.05,3011.65,0.0,0,0.0
593,4792.37,0,1,32,49.21,19,100.4,3217.65,0.0,0,1574.72
594,4150.52,0,1,43,4.59,5,94.3,3953.15,0.0,0,197.37
595,10811.61,0,0,71,47.86,16,104.05,7413.55,0.0,0,3398.06
596,1438.9499999999998,2,1,20,8.98,16,60.0,1259.35,0.0,0,179.60000000000002
597,6200.14,0,2,61,2.19,8,98.3,6066.55,0.0,0,133.59
598,3224.1099999999997,2,6,23,46.82,11,90.45,2117.25,0.0,30,1076.86
599,6631.85,0,5,55,33.21,4,88.8,4805.3,0.0,0,1826.55
600,1596.6,2,0,45,0.0,4,34.2,1596.6,0.0,0,0.0
601,5856.22,0,0,56,10.57,28,94.8,5264.3,0.0,0,591.9200000000001
602,368.7,2,0,4,8.75,4,80.25,303.7,0.0,30,35.0
603,5433.45,0,5,49,26.0,16,88.2,4159.45,0.0,0,1274.0
604,8038.71,0,2,71,12.26,3,99.4,7168.25,0.0,0,870.46
605,10385.79,0,3,72,28.72,25,114.85,8317.95,0.0,0,2067.84
606,7103.6900000000005,0,3,72,16.72,9,84.45,5899.85,0.0,0,1203.84
607,2044.0,2,0,20,21.49,4,80.7,1614.2,0.0,0,429.79999999999995
608,6524.400000000001,0,4,61,26.55,2,82.15,4904.85,0.0,0,1619.55
609,3199.71,0,0,29,6.59,21,101.45,2948.6,0.0,60,191.10999999999999
610,1606.0900000000001,2,0,18,41.13,23,49.85,865.75,0.0,0,740.34
611,9183.8,0,7,71,36.6,10,92.0,6585.2,0.0,0,2598.6
612,5293.040000000001,2,0,44,47.06,3,73.85,3122.4,0.0,100,2070.6400000000003
613,8221.95,0,8,65,15.3,29,109.4,7227.45,0.0,0,994.5
614,8090.26,0,5,58,45.37,28,97.8,5458.8,0.0,0,2631.46
615,118.97999999999999,2,0,6,2.03,0,19.5,106.8,0.0,0,12.18
616,2555.05,2,0,52,0.0,19,48.8,2555.05,0.0,0,0.0
617,8336.86,0,2,69,19.39,13,105.4,6998.95,0.0,0,1337.91
618,1582.3899999999999,2,0,13,26.68,24,96.85,1235.55,0.0,0,346.84
619,8775.75,0,6,71,22.0,27,99.2,7213.75,0.0,0,1562.0
620,7643.51,0,0,66,44.01,17,70.85,4738.85,0.0,0,2904.66
621,7574.5199999999995,0,9,64,23.33,29,94.25,6081.4,0.0,0,1493.12
622,6270.75,0,0,45,34.12,15,102.15,4735.35,0.0,0,1535.3999999999999
623,2177.2400000000002,2,4,23,2.03,53,88.45,2130.55,0.0,0,46.69
624,497.33,2,2,7,3.19,26,64.2,475.0,0.0,0,22.33
625,588.32,2,4,6,16.87,17,80.8,457.1,0.0,30,101.22
626,382.09,2,0,4,30.11,25,69.35,261.65,0.0,0,120.44
627,1251.98,2,0,11,2.63,13,111.4,1183.05,0.0,40,28.93
628,6733.299999999999,0,2,68,40.55,20,60.65,3975.9,0.0,0,2757.3999999999996
629,2233.35,2,4,21,30.3,18,71.7,1497.05,0.0,100,636.3000000000001
630,3517.9,2,0,65,0.0,9,53.5,3517.9,0.0,0,0.0
631,5877.95,0,0,50,10.6,14,106.8,5347.95,0.0,0,530.0
632,548.39,2,0,7,7.82,7,64.95,493.65,0.0,0,54.74
633,8698.74,0,4,72,16.82,25,104.1,7447.7,0.0,40,1211.04
634,4059.7,2,8,30,47.75,27,90.05,2627.2,0.0,0,1432.5
635,4143.889999999999,1,7,38,4.75,24,102.6,4009.2,45.81,0,180.5
636,5903.370000000001,1,10,60,18.23,11,80.95,4859.1,49.53,0,1093.8
637,10215.38,3,4,65,48.53,9,108.8,7082.45,21.52,0,3154.4500000000003
638,7214.490000000001,0,3,67,2.67,25,105.4,7035.6,0.0,0,178.89
639,603.1800000000001,1,0,7,41.14,17,45.75,344.2,29.0,0,287.98
640,2737.14,1,0,27,30.49,16,70.55,1943.9,29.99,0,823.2299999999999
641,6283.02,0,4,55,22.74,21,90.45,5044.8,12.48,0,1250.6999999999998
642,336.35,2,0,3,46.65,25,73.85,196.4,0.0,0,139.95
643,2670.42,1,0,30,19.92,30,69.1,2093.9,21.08,0,597.6
644,229.65999999999997,2,0,2,32.98,14,83.8,163.7,0.0,0,65.96
645,2118.98,1,0,17,32.19,11,94.2,1608.15,36.4,0,547.23
646,6223.24,0,10,61,4.51,22,99.0,5969.3,21.17,0,275.11
647,7023.82,0,0,52,23.04,25,110.75,5832.0,6.26,0,1198.08
648,8849.98,0,10,72,28.09,20,96.6,6827.5,0.0,0,2022.48
649,3589.82,1,0,44,7.72,17,74.85,3268.05,17.91,0,339.68
650,7359.53,1,0,65,4.4,10,109.05,7108.2,34.67,0,286.0
651,3860.8999999999996,3,0,72,28.99,0,25.0,1802.55,28.93,0,2087.2799999999997
652,7675.22,1,2,60,22.95,15,104.35,6339.45,41.23,0,1377.0
653,1919.01,1,0,26,12.09,15,66.05,1652.4,47.73,0,314.34
654,6044.65,3,2,42,35.38,7,105.2,4599.15,40.46,0,1485.96
655,2020.4499999999998,1,0,23,8.72,18,79.35,1835.3,15.41,0,200.56
656,10141.32,0,0,72,44.61,30,98.35,6929.4,0.0,0,3211.92
657,1760.6399999999999,2,5,22,17.22,25,63.55,1381.8,0.0,0,378.84
658,5935.12,0,0,54,18.58,14,90.05,4931.8,0.0,0,1003.3199999999999
659,5450.1900000000005,0,1,47,46.77,24,67.45,3252.0,0.0,0,2198.19
660,2566.3,2,0,52,0.0,23,50.5,2566.3,0.0,0,0.0
661,2042.52,2,2,26,17.12,17,60.7,1597.4,0.0,0,445.12
662,5026.110000000001,0,0,48,5.87,2,99.0,4744.35,0.0,0,281.76
663,207.35,2,0,4,0.0,10,50.95,207.35,0.0,0,0.0
664,8112.08,0,1,72,24.44,13,89.1,6352.4,0.0,0,1759.68
665,2845.7799999999997,2,7,22,40.19,27,85.35,1961.6,0.0,0,884.18
666,1609.1399999999999,2,0,24,8.66,27,54.8,1291.3,0.0,110,207.84
667,4393.16,2,0,31,46.71,24,90.7,2845.15,0.0,100,1448.01
668,862.04,2,0,9,24.96,9,75.5,637.4,0.0,0,224.64000000000001
669,7815.950000000001,0,0,71,6.1,9,105.75,7382.85,0.0,0,433.09999999999997
670,92.14,2,7,1,17.84,20,74.3,74.3,0.0,0,17.84
671,133.20999999999998,2,0,1,32.61,27,70.6,70.6,0.0,30,32.61
672,2223.7599999999998,2,0,28,12.72,23,64.45,1867.6,0.0,0,356.16
673,1409.6999999999998,2,0,16,22.9,24,69.65,1043.3,0.0,0,366.4
674,7874.7,0,1,65,16.65,5,103.15,6792.45,0.0,0,1082.25
675,5894.64,0,0,56,5.19,16,101.05,5594.0,0.0,10,290.64000000000004
676,7227.25,0,1,72,17.3,23,84.1,5981.65,0.0,0,1245.6000000000001
677,1103.3200000000002,2,7,11,24.42,29,70.2,834.7,0.0,0,268.62
678,3396.75,2,7,30,40.5,8,74.85,2181.75,0.0,0,1215.0
679,6643.16,0,0,59,19.14,13,94.05,5483.9,0.0,30,1129.26
680,9602.3,0,5,72,28.5,5,102.65,7550.3,0.0,0,2052.0
681,6794.48,0,2,71,1.23,9,95.5,6707.15,0.0,0,87.33
682,6598.53,0,8,56,31.68,30,85.65,4824.45,0.0,0,1774.08
683,4533.15,2,0,34,35.0,12,99.85,3343.15,0.0,0,1190.0
684,8574.34,0,0,64,22.86,24,108.95,7111.3,0.0,0,1463.04
685,2617.65,2,0,20,48.46,23,89.95,1648.45,0.0,0,969.2
686,10103.150000000001,0,3,70,39.34,13,104.45,7349.35,0.0,0,2753.8
687,457.25,2,0,5,17.13,9,71.45,371.6,0.0,0,85.64999999999999
688,6864.29,0,4,72,5.77,24,89.55,6448.85,0.0,0,415.43999999999994
689,8542.71,0,0,66,28.06,20,100.8,6690.75,0.0,0,1851.9599999999998
690,5880.19,0,7,72,5.27,9,74.4,5360.75,0.0,140,379.43999999999994
691,6831.53,0,10,72,1.34,30,93.05,6735.05,0.0,0,96.48
692,7509.25,0,5,52,39.0,11,104.45,5481.25,0.0,0,2028.0
693,5439.2,0,0,40,44.14,23,91.55,3673.6,0.0,0,1765.6
694,5412.17,0,10,44,20.83,9,104.15,4495.65,0.0,0,916.52
695,414.06,2,0,7,10.53,21,48.2,340.35,0.0,0,73.71
696,1960.5400000000002,2,0,72,2.37,0,25.1,1789.9,0.0,0,170.64000000000001
697,1227.4299999999998,2,0,8,39.86,23,100.15,908.55,0.0,0,318.88
698,786.26,2,7,8,25.57,12,64.4,581.7,0.0,0,204.56
699,94.54,2,0,1,49.34,15,45.2,45.2,0.0,0,49.34
700,5711.25,0,6,48,13.4,75,104.5,5068.05,0.0,0,643.2
701,8329.95,0,0,65,32.41,21,95.45,6223.3,0.0,0,2106.6499999999996
702,3269.24,0,4,26,46.24,4,85.7,2067.0,0.0,0,1202.24
703,5032.1,0,1,35,45.13,10,102.05,3452.55,0.0,0,1579.5500000000002
704,2165.71,2,6,16,48.41,6,85.05,1391.15,0.0,0,774.56
705,692.35,2,0,14,0.0,24,39.7,692.35,0.0,0,0.0
706,1778.46,2,0,18,1.92,25,93.9,1743.9,0.0,0,34.56
707,8611.41,0,1,71,9.96,14,109.7,7904.25,0.0,0,707.1600000000001
708,5579.87,0,1,48,25.19,22,91.05,4370.75,0.0,0,1209.1200000000001
